node1,node2,distance,distance_unit
294,321,0.7724163329681838,km
294,319,0.3508079342375687,km
294,322,0.12620878195607235,km
294,310,0.13688902716894832,km
295,323,1.397382475077479,km
295,524,4.467873514515627,km
295,523,4.688146910520848,km
295,516,4.661883434305915,km
295,314,0.8311716249761236,km
295,337,0.8402081807959272,km
296,332,0.8102103175559542,km
296,325,0.09442316285185538,km
296,303,2.098303800587412,km
296,300,0.8806512706618148,km
296,318,1.58686797224917,km
297,301,0.8512964167998629,km
297,311,0.726338483240717,km
297,300,0.8025170340627827,km
298,332,1.535515440494797,km
298,325,0.8475153813343904,km
298,307,3.9153307196330034,km
298,326,0.2109505793117616,km
298,330,2.5670052099991394,km
298,309,3.2458159275575795,km
299,301,1.1835502656333414,km
299,321,0.2152077484481933,km
299,312,0.13320228465801975,km
300,325,0.8444203133799895,km
300,311,0.9082042222220273,km
300,318,0.9238882878246903,km
300,304,0.9102256681892457,km
301,321,1.1910981432088312,km
301,303,1.99682994369451,km
301,311,1.4219050597507001,km
302,330,0.2278227695056208,km
302,332,1.1495037672399329,km
302,313,0.7025301758773442,km
302,315,0.6667906796191174,km
302,328,1.1691048853367703,km
302,329,0.7516910897954268,km
303,308,5.241177687856925,km
303,321,2.676989381140008,km
303,323,4.462274852804442,km
303,332,2.5790298902626,km
303,338,2.909569067557952,km
303,311,0.7506793031601003,km
303,319,3.5036816590120887,km
303,305,3.19197397030915,km
303,318,0.6779633812653688,km
303,304,0.7320393827310276,km
304,311,0.02990167228118207,km
304,318,0.09365200541954545,km
305,328,0.10307307217038446,km
305,336,0.44162639592305647,km
305,338,0.6948821707156373,km
305,308,2.3914961244687785,km
306,320,0.02070025457285433,km
306,326,4.340748299108627,km
306,307,1.1718955956779984,km
307,326,3.9914226255452987,km
307,320,1.1744753616693349,km
307,327,0.19556854953761163,km
307,309,1.6879921955870933,km
308,333,0.11995827323396832,km
308,334,3.319354338163904,km
308,328,2.2940290611233967,km
309,330,1.0114000018336358,km
309,334,0.049878347628127186,km
309,327,1.51303311340155,km
310,322,0.025362441111216896,km
312,321,0.16112576708843512,km
313,336,0.19757157185779697,km
313,315,0.12724401657967205,km
313,338,0.14177154906401063,km
313,329,0.12214182707651251,km
314,324,0.34916369835432914,km
314,316,0.12832174432001223,km
314,337,0.07011866239837716,km
315,328,0.6222954527274425,km
315,336,0.13524156846258528,km
316,317,0.42266001802794617,km
316,324,0.38432848423872545,km
316,337,0.060455381932209014,km
317,324,0.51195398611946,km
319,321,0.9928369137366077,km
319,323,1.0969426452028024,km
319,322,0.3773013010535425,km
322,323,1.3365243057668617,km
323,331,2.043442502898002,km
323,523,5.934936996803579,km
325,332,0.8787773592155401,km
327,334,1.4890479981361429,km
327,335,1.1152175194095633,km
328,336,0.5113389105156043,km
328,334,2.2023320652942218,km
328,330,1.3146649841060143,km
329,338,0.05872282265394187,km
329,332,0.7315656136973767,km
330,334,1.0569539162858377,km
330,332,1.3561687943016965,km
332,338,0.7435537856713694,km
334,335,0.9293134412830257,km
336,338,0.28793640837409595,km
339,341,0.9278348075314494,km
339,360,1.0427461680061556,km
339,361,1.3108986526307975,km
339,362,0.9613494728860993,km
340,342,1.6785128177611806,km
340,355,1.7937003165645817,km
341,360,0.1424063092647266,km
341,362,0.12499460724678038,km
342,427,2.371403492021801,km
342,345,1.8064622923072047,km
342,359,0.48509547693183663,km
342,363,0.31548246918807077,km
342,355,2.1678537668912643,km
343,366,0.9491250536650271,km
343,380,0.31667638988624774,km
343,370,0.14691341216306697,km
343,349,1.1993472011941417,km
343,371,1.1992269689160808,km
344,347,1.0973616323240474,km
344,353,0.07612466402846278,km
344,369,0.7721949722235292,km
344,364,0.05986666239911696,km
344,348,0.9203073229017562,km
344,359,1.3870898762103787,km
345,427,2.301746953810188,km
345,382,0.13659692783159133,km
345,367,0.03920524174026184,km
345,424,2.2362131880992533,km
345,355,1.5578452139781116,km
345,349,1.529688629711294,km
346,358,0.19390223807941123,km
346,347,0.46393417082211313,km
346,369,0.6651232955162536,km
346,368,0.09993092081183087,km
346,350,0.1587733441147852,km
347,358,0.5527047531488307,km
347,353,1.1132525921805576,km
347,369,0.9738492926490929,km
348,427,1.6189371632076393,km
348,359,1.5435314581474584,km
348,369,0.3829807235353573,km
348,372,0.27303210916978254,km
348,354,0.29755703246985715,km
348,357,0.2918062603179084,km
349,367,1.5216730733957136,km
349,355,0.0425006883209995,km
349,370,1.247193687372019,km
349,371,0.0009594994629289402,km
350,358,0.05373227570816753,km
350,368,0.18220970361789363,km
350,352,0.621700641319888,km
350,372,0.839483017610962,km
351,363,0.22338734258363738,km
351,356,0.16387138628412348,km
351,365,0.02577266978329053,km
351,359,0.18547423030574203,km
351,360,0.6600468297056319,km
352,372,1.247057520125854,km
352,358,0.5940149601868111,km
353,364,0.03751671591383062,km
353,362,0.860142891867647,km
353,361,1.3282601824587283,km
354,369,0.16064064951725315,km
354,368,0.6479343520674383,km
354,357,0.014195159001707036,km
355,366,0.8450050070218155,km
355,371,0.04242857406219661,km
356,363,0.18130013609158252,km
356,359,0.032370068504495926,km
357,372,0.04569703361573898,km
357,368,0.6561192319096251,km
359,427,2.1756934772841996,km
359,365,0.2014496530971002,km
359,364,1.363484612714508,km
359,363,0.21037029621306663,km
360,364,0.978560394455121,km
360,362,0.22800817043314933,km
360,365,0.6366852215491196,km
360,363,0.8594959961695798,km
361,362,1.357418811614549,km
362,364,0.8536116045514447,km
364,365,1.2848681179993802,km
366,371,0.8248016196295774,km
367,382,0.10755421565141617,km
367,394,0.6582860586801281,km
367,370,1.2665226058503443,km
368,369,0.5862719217076249,km
368,372,0.6872564314478636,km
370,380,0.21607640395717492,km
370,394,0.9320525221343062,km
372,427,1.7732698597233967,km
373,407,0.09164744616858135,km
373,383,0.05021642799328005,km
373,396,0.20259884469203093,km
373,403,0.3126365044464931,km
374,376,1.0641821956883122,km
374,378,0.8903669050841606,km
374,377,2.1501516746844875,km
374,408,0.49779870397326526,km
374,375,0.451873294951232,km
375,376,0.8316645194391875,km
375,408,0.09819545681462268,km
376,398,0.8449387347644235,km
376,404,1.4668585270813703,km
376,378,1.7005580064270722,km
377,380,1.3021728324564827,km
377,411,2.2826620919838194,km
377,379,2.5611357936345844,km
377,378,2.489624783847225,km
378,379,0.4123828921816117,km
378,412,1.4029616564953962,km
378,404,2.2734827110549944,km
379,412,1.3674298716692144,km
379,421,1.993925189506977,km
379,411,1.4430662055622878,km
379,418,2.0094646225492525,km
379,401,1.5196687717070514,km
379,433,1.4253090849672623,km
379,410,1.5056852031159988,km
380,411,2.917147287564366,km
380,390,3.8656095644261366,km
380,394,0.8713868392689806,km
380,395,2.9924352664641902,km
381,424,0.2023861139145532,km
381,427,0.832960007135487,km
381,429,1.0819436894971544,km
381,423,2.862187426918441,km
381,396,3.154795455513321,km
381,428,2.851044710597584,km
382,394,0.567763923140757,km
382,424,2.211201679445806,km
382,416,0.5337269903627323,km
383,525,0.29740478852741137,km
383,407,0.12617017355206392,km
383,403,0.32771858880154636,km
384,414,1.1915325688479617,km
384,415,1.0213668913605902,km
384,412,0.15118974066457838,km
384,421,1.1321783434863668,km
384,404,1.9568028324589903,km
385,432,1.3255589369806084,km
385,388,1.088665878752839,km
385,415,0.5318994735075495,km
385,397,0.781856939681976,km
385,414,0.43825227415834217,km
385,399,0.4111774152496799,km
386,419,1.0527100881699558,km
386,389,1.0445294633283655,km
386,417,1.0312294076704533,km
386,426,0.7357626523501345,km
386,420,0.8811156005656104,km
386,425,0.13533527568320453,km
386,400,0.13543243202699767,km
387,431,0.19722582139809475,km
387,405,0.1895626946168692,km
387,409,0.193024403251698,km
387,432,0.883298253264081,km
387,420,1.3394639189013002,km
388,432,0.9214015534450198,km
388,402,0.09660746452138487,km
388,426,0.09925781569228445,km
388,400,0.6733458152166564,km
389,393,0.9608421619282322,km
389,472,1.2508784511510294,km
389,419,0.36375689968242164,km
389,417,1.0963960520137028,km
390,411,1.289535819942644,km
390,422,0.6850937461055667,km
390,406,0.4398798978379871,km
390,392,3.015477187589494,km
390,401,1.0014242946218337,km
390,395,5.152515743008235,km
391,418,1.097752199724753,km
391,409,1.08928975060575,km
391,422,0.19600818959945845,km
391,392,2.2368275807124705,km
391,406,0.7849335458684465,km
391,420,2.0185767820053058,km
392,505,5.248901763970085,km
392,472,1.3424405835420261,km
392,419,0.6770544509641543,km
392,422,2.412739973277438,km
392,420,0.8555115584648244,km
393,472,1.7644292696679253,km
393,446,2.08348932708675,km
393,444,1.7676060036422816,km
393,417,0.337669901236943,km
394,395,2.2604274287473176,km
394,416,0.052789513270960146,km
395,424,1.332914892176653,km
395,429,0.29595770249794895,km
395,416,2.225271671603288,km
396,423,0.5283492585305369,km
396,429,3.848680950462497,km
396,525,0.27545417913084075,km
396,407,0.16730053768120653,km
396,403,0.33941505797951527,km
396,430,0.4200665792145362,km
397,413,0.2147526703747318,km
397,414,0.704943671933633,km
399,414,0.2809768884715393,km
399,415,0.16415059234491472,km
400,426,0.6795487273481036,km
400,425,0.07219715387714881,km
400,432,0.6610509246703663,km
401,406,0.7252979679787738,km
401,411,0.325653104063303,km
401,418,1.9006840596447168,km
401,410,0.02517870092091327,km
402,426,0.012254869047051286,km
403,430,0.13521881325081295,km
404,412,1.9291435913530353,km
405,418,0.1596216946191456,km
405,409,0.19002485359370325,km
405,431,0.29855911609513136,km
406,422,0.6121283810446537,km
406,418,1.507122059161276,km
407,525,0.18891202692142653,km
409,418,0.29757517637244746,km
409,420,1.3659663751700364,km
410,433,0.16635940014966724,km
410,411,0.30133898320230995,km
411,433,0.14563895285589776,km
412,421,1.2035564423249223,km
413,414,0.604685369656418,km
414,415,0.4344641092110541,km
415,432,1.2979714754715395,km
415,421,0.8468187655024144,km
416,424,2.3632492483797756,km
417,426,1.1681613508025828,km
417,444,1.9737802488511762,km
418,421,0.8303398057946098,km
418,431,0.43564641270557874,km
419,472,1.3549644207762124,km
419,420,0.5961274321170513,km
420,432,1.066789761228967,km
420,425,0.8430372746652848,km
421,431,0.6143693422880602,km
421,432,0.9919979858910319,km
423,428,0.05696400865451849,km
423,430,0.1546079016724208,km
424,427,0.7166683233332986,km
424,429,1.1687205572394204,km
425,432,0.6528776933986504,km
427,428,2.655777937134912,km
428,430,0.19188837472744402,km
429,525,4.032629096526618,km
431,432,0.7805686297912676,km
434,439,0.8090067021211046,km
434,436,1.5105626043640188,km
434,435,1.1418331040245184,km
434,478,1.1910793542971467,km
434,461,0.9368273858601376,km
435,436,1.9308298487803772,km
435,478,0.05940047150875266,km
436,463,1.7385976234712337,km
436,454,4.345436111579444,km
436,441,2.8101231791869377,km
436,455,4.174171209388688,km
436,487,4.146591597955694,km
436,480,2.159022067177877,km
436,464,4.329978935254152,km
436,440,2.1802904539623644,km
436,461,1.3758360296718506,km
436,438,1.7059403317694986,km
437,462,0.09239815996330507,km
437,515,1.6606476377726838,km
437,454,3.863176610406993,km
437,463,2.164555041159249,km
437,488,1.6713747418996738,km
438,503,0.5803121525328307,km
438,470,0.6366668484780535,km
438,515,0.7687119487558557,km
438,479,0.651380678134845,km
438,461,0.7491158320500155,km
438,463,0.07933220106986993,km
438,481,0.049668214522132,km
439,470,0.517295374953134,km
439,479,0.2598187961453553,km
439,461,0.20875555253246666,km
440,480,0.04453357398971018,km
440,441,1.263636938417868,km
441,490,4.161897509018809,km
441,442,1.196766421796283,km
441,455,4.914522469887135,km
442,443,2.725149098219153,km
442,445,2.2840231342562287,km
442,490,3.382404033542763,km
442,495,2.5337083851218827,km
443,445,1.7335391163013476,km
443,514,2.521802338982763,km
443,484,0.3059565990369557,km
443,444,0.9883259200525727,km
444,446,0.5837013965934453,km
444,484,0.8707059518175642,km
444,471,0.47653869212692085,km
445,514,2.7246016461795715,km
445,458,2.677076529798423,km
445,494,2.304921896381123,km
445,495,0.5871470206615458,km
446,472,2.329079166995626,km
446,514,2.9100208934873577,km
446,484,0.9414269385610136,km
446,471,0.18643058845480254,km
446,477,2.748880726902664,km
446,447,2.693751007936458,km
446,469,2.7340083764512366,km
447,514,2.793987411668332,km
447,469,0.1923041206566232,km
447,492,0.26438871509283607,km
447,501,0.8719218411272839,km
447,476,0.24460274085250994,km
447,448,2.287793192380632,km
447,482,2.281687103073086,km
447,507,2.282980210439608,km
448,501,2.345790212301607,km
448,491,2.473231282666898,km
448,497,2.477912581920008,km
448,449,1.0672717293723433,km
448,507,0.032289599109150524,km
449,513,5.031750958134898,km
449,489,1.772985340832148,km
449,452,2.7000709813635426,km
449,497,2.6481022493855306,km
449,457,1.6638926369573614,km
449,496,1.0304534151156959,km
449,482,1.0708609230910002,km
449,507,1.0699374810310958,km
450,504,0.3087972377191584,km
450,505,0.4561557894075126,km
450,502,2.4212006331345433,km
450,498,2.7463899394076288,km
450,451,3.1215793122522895,km
451,508,3.094907230195905,km
451,460,5.258106214563382,km
451,504,3.033244609331238,km
451,475,0.5287722760782951,km
451,498,2.3127541459894307,km
452,453,3.266730079200805,km
452,491,0.07194397424151058,km
452,513,2.4715107347495664,km
452,512,3.4783027291916015,km
452,497,0.05512767150518728,km
452,493,3.3012454527470383,km
453,491,3.218629127521719,km
453,493,0.05032858755476499,km
453,509,1.7601100498039974,km
453,502,1.7531895718150605,km
453,501,1.7482228543486853,km
454,462,3.8202536534350258,km
454,486,1.1844570318631191,km
454,499,0.133710940875034,km
454,463,4.454003090734198,km
454,464,0.1362485515007164,km
455,466,4.036441839227808,km
455,465,0.1500696374289605,km
455,490,3.8788301010004287,km
455,487,0.17120786249743766,km
455,456,3.8895045934510013,km
456,466,0.1824645825086562,km
456,490,0.02931839808497739,km
457,489,0.154502687888307,km
457,496,1.6685847909395397,km
457,468,0.40610197598691805,km
457,506,0.42640821217600827,km
458,514,0.4267482164242208,km
458,494,2.048985088997365,km
458,474,1.3355605440559226,km
458,467,0.7363634786989004,km
458,496,0.7368089837633777,km
458,468,1.2317559379367367,km
458,485,1.2971738197298361,km
459,460,2.902563342072209,km
459,520,4.008476464085467,km
459,521,3.9917439857871426,km
459,513,4.193917054877327,km
459,519,4.34645507315405,km
459,522,4.399979896944126,km
460,518,3.9273905721425586,km
460,512,1.318146873279402,km
460,511,4.931943827075864,km
460,475,4.967246582845459,km
460,520,3.942286167213219,km
460,513,2.451884051237185,km
461,479,0.21366021493436316,km
462,486,3.7518400622008414,km
463,488,0.5769016771190977,km
463,481,0.03003728817668897,km
464,487,1.7498981103987274,km
464,500,0.9276630515705178,km
464,499,0.08125829086575768,km
465,500,0.9268053262732693,km
465,466,4.156694049134657,km
465,487,0.12711225266176604,km
465,483,5.420507553617199,km
466,490,0.20807505347918026,km
466,495,1.7023204006995325,km
466,517,1.2217044342204872,km
466,483,1.3226260172032833,km
467,514,0.7016092727890341,km
467,496,0.05170342507119666,km
467,482,0.9534479039380733,km
468,496,1.4994952157048116,km
468,506,0.1076900587486456,km
468,485,0.17579351243257024,km
469,477,0.03896217769747973,km
469,476,0.11840812831045824,km
470,515,1.0605277417550052,km
470,479,0.31860213793117176,km
470,503,0.19187127301138535,km
471,484,0.7659547474967936,km
472,505,4.766080401242024,km
472,502,3.6112817566385713,km
472,509,3.53477430564167,km
472,477,3.4058499391326515,km
473,495,1.7503872062594958,km
473,494,0.6753097095224772,km
473,517,0.19995293352239185,km
473,483,0.12852647499128422,km
474,494,1.1690291247176416,km
474,489,0.6336215293493933,km
474,506,0.16748427138680963,km
474,485,0.08687898030853894,km
475,498,1.92020548875384,km
475,511,0.06293981447584943,km
475,510,0.14913628245199462,km
476,492,0.03615256523376906,km
476,477,0.11183544492125692,km
477,509,1.8601155829457168,km
477,492,0.1476219552197453,km
479,503,0.139990725655771,km
481,488,0.5950845992293023,km
481,515,0.7370422004133488,km
482,514,1.4914019765067856,km
482,496,0.9716270604494437,km
482,507,0.009716660352674688,km
483,517,0.1034569592599015,km
483,489,2.404575541027075,km
483,494,0.7933747655657275,km
484,514,2.417129545331423,km
485,506,0.08519708637585147,km
486,500,2.138399163716747,km
486,499,1.239930231745007,km
487,500,0.8881311840727917,km
488,515,0.19605335862848736,km
489,494,1.6800601170208347,km
489,506,0.5161545732739259,km
490,495,1.704067189992258,km
491,497,0.04380082768046186,km
491,501,2.946571795536569,km
492,509,1.8387110373935356,km
492,501,0.708207764756828,km
493,512,4.5229759052799,km
493,502,1.7548564921950345,km
493,498,0.7398929027614392,km
493,510,2.3481536321283967,km
494,495,1.9414110477006452,km
495,517,1.7349359775778121,km
498,502,1.6931373448404374,km
498,510,1.8160884495639422,km
499,500,0.9535221627525641,km
501,509,1.889194839970345,km
502,505,2.716038757163165,km
502,509,0.14463731451773135,km
504,505,0.5027223863065527,km
504,508,0.2747863477571815,km
505,508,0.5833709108339717,km
510,512,4.170725635223586,km
510,511,0.08690720159078377,km
511,512,4.221813842500635,km
512,513,1.3661225886004982,km
516,524,0.23936893062297568,km
516,523,0.03061007960268541,km
518,522,0.8888463695990874,km
518,520,0.09873671898552659,km
518,519,0.8520500447739147,km
519,520,0.7899402020245793,km
519,521,0.3862161205770166,km
519,522,0.055487879463164226,km
520,521,0.5381912336636612,km
