node1,node2,d_geo,d_geo_norm,d_brand,d_socio_pca,d_socio_norm,ecc,combined_weight,formula
88,121,1.2268883506083732,0.20672306231205945,1.0,0.0,0.0,1.0,0.262638912995321,(0.69*0.207 + 0.12*1.000 + 0.19*0.000) / 1.000
89,113,0.5704364342944483,0.09611499407688276,1.0,0.0,0.0,0.75,0.24842579455073213,(0.69*0.096 + 0.12*1.000 + 0.19*0.000) / 0.750
89,141,0.20208925317997478,0.03405078323305124,1.0,0.0,0.0,0.75,0.19132672057440714,(0.69*0.034 + 0.12*1.000 + 0.19*0.000) / 0.750
89,136,1.0493048296663632,0.17680134266488334,1.0,0.0,0.0,0.75,0.32265723525169265,(0.69*0.177 + 0.12*1.000 + 0.19*0.000) / 0.750
90,116,0.6980626222824285,0.11761921359205482,1.0,0.0,0.0,0.75,0.2682096765046904,(0.69*0.118 + 0.12*1.000 + 0.19*0.000) / 0.750
90,118,0.09595982248706364,0.01616863372580794,1.0,0.0,0.0,0.75,0.1748751430277433,(0.69*0.016 + 0.12*1.000 + 0.19*0.000) / 0.750
90,119,1.2222200210432164,0.20593647779268356,1.0,0.0,0.0,0.75,0.3494615595692689,(0.69*0.206 + 0.12*1.000 + 0.19*0.000) / 0.750
91,110,1.2831507369066142,0.21620292474843286,1.0,0.0,0.0,0.6,0.4486333634606978,(0.69*0.216 + 0.12*1.000 + 0.19*0.000) / 0.600
92,134,0.3984840703480028,0.06714208938740499,1.0,0.0,0.0,1.0,0.16632804167730944,(0.69*0.067 + 0.12*1.000 + 0.19*0.000) / 1.000
92,123,0.06968842460442848,0.011742066451920394,1.0,0.0,0.0,1.0,0.12810202585182506,(0.69*0.012 + 0.12*1.000 + 0.19*0.000) / 1.000
92,132,0.1405750865134855,0.023686028442963424,1.0,0.0,0.0,1.0,0.13634335962564476,(0.69*0.024 + 0.12*1.000 + 0.19*0.000) / 1.000
93,112,0.12988620120022207,0.02188501769608941,1.0,0.0,0.0,1.0,0.1351006622103017,(0.69*0.022 + 0.12*1.000 + 0.19*0.000) / 1.000
93,128,0.2878304623603719,0.04849764412248871,1.0,0.0,0.0,1.0,0.15346337444451721,(0.69*0.048 + 0.12*1.000 + 0.19*0.000) / 1.000
93,114,0.2050673048001008,0.03455256642329065,1.0,0.0,0.0,1.0,0.14384127083207054,(0.69*0.035 + 0.12*1.000 + 0.19*0.000) / 1.000
94,126,0.2949227394837553,0.04969264874127458,0.5,0.0,0.0,1.0,0.09428792763147946,(0.69*0.050 + 0.12*0.500 + 0.19*0.000) / 1.000
94,124,0.11666104760043426,0.019656661505128906,0.5,0.0,0.0,1.0,0.07356309643853895,(0.69*0.020 + 0.12*0.500 + 0.19*0.000) / 1.000
95,104,1.097278819003828,0.184884661723418,0.5,0.0,0.0,0.6,0.3126173609819307,(0.69*0.185 + 0.12*0.500 + 0.19*0.000) / 0.600
95,107,0.738866755185138,0.124494456399971,0.5,0.0,0.0,0.6,0.24316862485996665,(0.69*0.124 + 0.12*0.500 + 0.19*0.000) / 0.600
95,124,1.870684341275993,0.31519868572884613,0.5,0.0,0.0,0.42857142857142855,0.6474698840234423,(0.69*0.315 + 0.12*0.500 + 0.19*0.000) / 0.429
95,139,1.5538375036017837,0.2618119626945737,1.0,0.0,0.0,0.75,0.4008670056790078,(0.69*0.262 + 0.12*1.000 + 0.19*0.000) / 0.750
96,107,1.6123853091234854,0.2716769040668636,0.5,0.0,0.0,0.6,0.41242843967689313,(0.69*0.272 + 0.12*0.500 + 0.19*0.000) / 0.600
96,138,2.1317532966764894,0.3591871822438221,1.0,0.0,0.0,0.5,0.7356783114964744,(0.69*0.359 + 0.12*1.000 + 0.19*0.000) / 0.500
96,124,2.439103111838714,0.4109737160061445,0.5,0.0,0.0,0.5,0.6871437280884793,(0.69*0.411 + 0.12*0.500 + 0.19*0.000) / 0.500
97,101,0.4822117249241504,0.08124967883970101,0.5,0.0,0.0,1.0,0.11606227839939369,(0.69*0.081 + 0.12*0.500 + 0.19*0.000) / 1.000
98,105,0.846263199422523,0.14259008981532592,0.5,0.0,0.0,1.0,0.15838716197257488,(0.69*0.143 + 0.12*0.500 + 0.19*0.000) / 1.000
98,100,0.37775912684260937,0.06365006520643131,0.5,0.0,0.0,1.0,0.1039185449924376,(0.69*0.064 + 0.12*0.500 + 0.19*0.000) / 1.000
99,242,1.221418919157089,0.20580149710349366,1.0,0.7557065225948408,0.6767082749600676,1.0,0.39057760524382346,(0.69*0.206 + 0.12*1.000 + 0.19*0.677) / 1.000
99,276,1.2238267163520793,0.2062071959670683,0.5,0.7557065225948408,0.6767082749600676,1.0,0.33085753745968993,(0.69*0.206 + 0.12*0.500 + 0.19*0.677) / 1.000
99,246,1.3878806725504584,0.23384926803737582,1.0,0.7557065225948408,0.6767082749600676,1.0,0.4099305671882022,(0.69*0.234 + 0.12*1.000 + 0.19*0.677) / 1.000
100,125,1.7019855867667544,0.28677399400927167,0.5,0.0,0.0,0.5,0.5157481117327949,(0.69*0.287 + 0.12*0.500 + 0.19*0.000) / 0.500
100,133,2.0596455396089763,0.34703747330734164,1.0,0.0,0.0,0.6,0.5990930943034428,(0.69*0.347 + 0.12*1.000 + 0.19*0.000) / 0.600
100,105,1.0950652275418562,0.18451168531892306,0.5,0.0,0.0,0.42857142857142855,0.4370638133634661,(0.69*0.185 + 0.12*0.500 + 0.19*0.000) / 0.429
100,102,0.254840238198739,0.0429389963762025,0.5,0.0,0.0,1.0,0.08962790749957972,(0.69*0.043 + 0.12*0.500 + 0.19*0.000) / 1.000
101,242,1.0717130063612272,0.18057698117746276,1.0,0.7557065225948408,0.6767082749600676,0.6,0.6219544820914369,(0.69*0.181 + 0.12*1.000 + 0.19*0.677) / 0.600
101,262,0.8756569898938038,0.14754276083561,1.0,0.7557065225948408,0.6767082749600676,0.6,0.5839651286983063,(0.69*0.148 + 0.12*1.000 + 0.19*0.677) / 0.600
102,141,0.2250217475915606,0.03791476602241139,1.0,0.0,0.0,1.0,0.14616118855546384,(0.69*0.038 + 0.12*1.000 + 0.19*0.000) / 1.000
103,246,1.402710775174069,0.23634804816454447,1.0,0.7557065225948408,0.6767082749600676,1.0,0.4116547254759485,(0.69*0.236 + 0.12*1.000 + 0.19*0.677) / 1.000
104,125,0.967168062373017,0.1629618078328231,0.5,0.0,0.0,0.6,0.28740607900774656,(0.69*0.163 + 0.12*0.500 + 0.19*0.000) / 0.600
105,121,2.990670453643994,0.5039093852646963,0.5,0.0,0.0,0.42857142857142855,0.9512941102761611,(0.69*0.504 + 0.12*0.500 + 0.19*0.000) / 0.429
105,125,0.9506057743631975,0.16017116523312244,0.5,0.0,0.0,0.5,0.341036208021709,(0.69*0.160 + 0.12*0.500 + 0.19*0.000) / 0.500
105,273,3.6722334905809197,0.6187485212663084,0.5,0.7557065225948408,0.6767082749600676,0.42857142857142855,1.4361924544710531,(0.69*0.619 + 0.12*0.500 + 0.19*0.677) / 0.429
106,136,0.15855824674849942,0.02671607918228875,1.0,0.0,0.0,1.0,0.13843409463577924,(0.69*0.027 + 0.12*1.000 + 0.19*0.000) / 1.000
106,109,0.5176372701561915,0.08721866305151665,0.5,0.0,0.0,1.0,0.12018087750554649,(0.69*0.087 + 0.12*0.500 + 0.19*0.000) / 1.000
108,133,0.7121922400237308,0.11999996636987069,1.0,0.0,0.0,0.75,0.270399969060281,(0.69*0.120 + 0.12*1.000 + 0.19*0.000) / 0.750
108,125,0.7901271604929455,0.13313151612535903,0.5,0.0,0.0,0.75,0.2024809948353303,(0.69*0.133 + 0.12*0.500 + 0.19*0.000) / 0.750
109,136,0.5807006486855928,0.09784445041258986,1.0,0.0,0.0,0.6,0.31252111797447835,(0.69*0.098 + 0.12*1.000 + 0.19*0.000) / 0.600
109,132,0.40892752182072906,0.06890174605745066,1.0,0.0,0.0,0.5,0.33508440955928187,(0.69*0.069 + 0.12*1.000 + 0.19*0.000) / 0.500
109,123,0.3291636944045449,0.0554620368475394,0.5,0.0,0.0,0.75,0.13102507389973625,(0.69*0.055 + 0.12*0.500 + 0.19*0.000) / 0.750
109,142,0.15056496896472826,0.025369261551692817,1.0,0.0,0.0,1.0,0.13750479047066805,(0.69*0.025 + 0.12*1.000 + 0.19*0.000) / 1.000
110,182,2.4514846401827275,0.4130599265844003,0.5,0.7515628182988967,0.6729977353494994,0.6,0.7881348650994018,(0.69*0.413 + 0.12*0.500 + 0.19*0.673) / 0.600
110,339,1.2321955224213879,0.20761728777997476,1.0,0.6890264492555663,0.6169986442310721,0.6,0.6341427849534772,(0.69*0.208 + 0.12*1.000 + 0.19*0.617) / 0.600
111,112,0.3823277080769842,0.06441984275197818,0.5,0.0,0.0,1.0,0.10444969149886493,(0.69*0.064 + 0.12*0.500 + 0.19*0.000) / 1.000
111,114,0.4334826939265342,0.07303913995380205,0.5,0.0,0.0,1.0,0.1103970065681234,(0.69*0.073 + 0.12*0.500 + 0.19*0.000) / 1.000
111,127,0.6048079769449847,0.10190638540404395,0.5,0.0,0.0,1.0,0.13031540592879032,(0.69*0.102 + 0.12*0.500 + 0.19*0.000) / 1.000
112,140,0.43300182439261403,0.07295811642580517,1.0,0.0,0.0,0.6,0.28390183388967594,(0.69*0.073 + 0.12*1.000 + 0.19*0.000) / 0.600
112,128,0.32529460583247494,0.05481011946844106,0.5,0.0,0.0,0.75,0.13042530991096576,(0.69*0.055 + 0.12*0.500 + 0.19*0.000) / 0.750
112,114,0.24016372448796183,0.040466095026334484,0.5,0.0,0.0,0.6,0.14653600928028465,(0.69*0.040 + 0.12*0.500 + 0.19*0.000) / 0.600
113,129,0.5363188846412176,0.09036639899127263,0.5,0.0,0.0,0.75,0.1631370870719708,(0.69*0.090 + 0.12*0.500 + 0.19*0.000) / 0.750
113,136,0.6406089202060617,0.10793862185075917,1.0,0.0,0.0,0.6,0.324129415128373,(0.69*0.108 + 0.12*1.000 + 0.19*0.000) / 0.600
114,127,0.6834296324997172,0.11515364575357696,0.5,0.0,0.0,0.6,0.23242669261661353,(0.69*0.115 + 0.12*0.500 + 0.19*0.000) / 0.600
115,129,0.5848720257199138,0.09854730151893988,0.5,0.0,0.0,0.75,0.1706635173974247,(0.69*0.099 + 0.12*0.500 + 0.19*0.000) / 0.750
115,137,0.026533983666968797,0.004470811346651092,1.0,0.0,0.0,1.0,0.12308485982918925,(0.69*0.004 + 0.12*1.000 + 0.19*0.000) / 1.000
116,140,3.0225763567195734,0.5092853316467325,1.0,0.0,0.0,0.42857142857142855,1.0999493839512393,(0.69*0.509 + 0.12*1.000 + 0.19*0.000) / 0.429
116,117,1.7569329655105077,0.2960322858451154,0.5,0.0,0.0,0.5,0.5285245544662591,(0.69*0.296 + 0.12*0.500 + 0.19*0.000) / 0.500
116,118,0.694359279212688,0.1169952233000374,0.5,0.0,0.0,0.75,0.18763560543603441,(0.69*0.117 + 0.12*0.500 + 0.19*0.000) / 0.750
116,182,3.7965980646976236,0.6397031791141817,0.5,0.7515628182988967,0.6729977353494994,0.375,1.6780393688138406,(0.69*0.640 + 0.12*0.500 + 0.19*0.673) / 0.375
116,183,4.121039024700067,0.6943694645654309,0.5,0.7515628182988967,0.6729977353494994,0.6,1.111640833777587,(0.69*0.694 + 0.12*0.500 + 0.19*0.673) / 0.600
116,170,3.7161167460582702,0.6261425770921722,1.0,0.7515628182988967,0.6729977353494994,0.375,1.813087861093343,(0.69*0.626 + 0.12*1.000 + 0.19*0.673) / 0.375
117,140,2.646218537774099,0.4458713781122347,1.0,0.0,0.0,0.5,0.8553025017948839,(0.69*0.446 + 0.12*1.000 + 0.19*0.000) / 0.500
117,118,1.3562368138244443,0.2285174744997095,0.5,0.0,0.0,0.75,0.2902360765397327,(0.69*0.229 + 0.12*0.500 + 0.19*0.000) / 0.750
117,138,0.811932825521653,0.13680563516663133,1.0,0.0,0.0,0.5,0.4287917765299512,(0.69*0.137 + 0.12*1.000 + 0.19*0.000) / 0.500
118,119,1.257229736893709,0.21183539733797077,0.5,0.0,0.0,0.75,0.2748885655509331,(0.69*0.212 + 0.12*0.500 + 0.19*0.000) / 0.750
121,273,2.223169036277625,0.37459016624354613,0.5,0.7557065225948408,0.6767082749600676,0.42857142857142855,1.0430975028844058,(0.69*0.375 + 0.12*0.500 + 0.19*0.677) / 0.429
123,132,0.08943805712033567,0.015069756792448675,1.0,0.0,0.0,0.75,0.1738641762490528,(0.69*0.015 + 0.12*1.000 + 0.19*0.000) / 0.750
123,142,0.22777992675350636,0.03837950206989281,1.0,0.0,0.0,1.0,0.14648185642822603,(0.69*0.038 + 0.12*1.000 + 0.19*0.000) / 1.000
124,126,0.3650032875074748,0.06150078555240893,0.5,0.0,0.0,0.8,0.1280444275389527,(0.69*0.062 + 0.12*0.500 + 0.19*0.000) / 0.800
124,139,0.5831354606344248,0.09825470109429775,1.0,0.0,0.0,0.75,0.2503943250067539,(0.69*0.098 + 0.12*1.000 + 0.19*0.000) / 0.750
125,133,1.157246052159822,0.19498876783074331,1.0,0.0,0.0,0.6,0.42423708300535484,(0.69*0.195 + 0.12*1.000 + 0.19*0.000) / 0.600
126,273,3.6838390872727294,0.6207039921833645,0.5,0.7557065225948408,0.6767082749600676,0.6,1.0281005447482239,(0.69*0.621 + 0.12*0.500 + 0.19*0.677) / 0.600
126,139,0.644427815438336,0.1085820819640394,1.0,0.0,0.0,0.75,0.25989551540691624,(0.69*0.109 + 0.12*1.000 + 0.19*0.000) / 0.750
127,140,0.6120415884649686,0.10312520399030355,1.0,0.0,0.0,0.6,0.3185939845888491,(0.69*0.103 + 0.12*1.000 + 0.19*0.000) / 0.600
128,140,0.7344725667617065,0.12375406295926589,1.0,0.0,0.0,0.75,0.2738537379225246,(0.69*0.124 + 0.12*1.000 + 0.19*0.000) / 0.750
128,170,0.7297187676379913,0.12295307735044216,1.0,0.7515628182988967,0.6729977353494994,0.75,0.4436095907842799,(0.69*0.123 + 0.12*1.000 + 0.19*0.673) / 0.750
130,135,0.6051176441637348,0.10195856240590882,0.5,0.0,0.0,1.0,0.13035140806007708,(0.69*0.102 + 0.12*0.500 + 0.19*0.000) / 1.000
131,134,0.35017249914662146,0.059001889882776576,0.5,0.0,0.0,0.6,0.16785217336519306,(0.69*0.059 + 0.12*0.500 + 0.19*0.000) / 0.600
131,137,0.7038056181760219,0.1185868727090238,0.5,0.0,0.0,1.0,0.14182494216922642,(0.69*0.119 + 0.12*0.500 + 0.19*0.000) / 1.000
132,240,0.6928113992990765,0.11673441515423144,1.0,0.7557065225948408,0.6767082749600676,0.5,0.6582426373976651,(0.69*0.117 + 0.12*1.000 + 0.19*0.677) / 0.500
132,134,0.47342628481488386,0.07976938678032477,0.5,0.0,0.0,0.6,0.19173479479737351,(0.69*0.080 + 0.12*0.500 + 0.19*0.000) / 0.600
140,170,1.3496510125868266,0.2274078079200702,1.0,0.7515628182988967,0.6729977353494994,0.42857142857142855,0.9444889000895911,(0.69*0.227 + 0.12*1.000 + 0.19*0.673) / 0.429
143,361,0.7620929004475473,0.1284079175327376,1.0,0.2602550992131513,0.2330491718311063,0.75,0.3371744076606655,(0.69*0.128 + 0.12*1.000 + 0.19*0.233) / 0.750
143,353,1.5509892101813827,0.2613320429545773,1.0,0.2602550992131513,0.2330491718311063,0.6,0.5743307538109476,(0.69*0.261 + 0.12*1.000 + 0.19*0.233) / 0.600
143,162,0.8581246307199142,0.14458866727348252,1.0,0.0,0.0,0.75,0.29302157389160394,(0.69*0.145 + 0.12*1.000 + 0.19*0.000) / 0.750
143,150,0.960061327525637,0.16176436717739448,1.0,0.0,0.0,0.6,0.38602902225400365,(0.69*0.162 + 0.12*1.000 + 0.19*0.000) / 0.600
143,152,1.1853728321742687,0.19972795546316388,1.0,0.0,0.0,0.6,0.4296871487826384,(0.69*0.200 + 0.12*1.000 + 0.19*0.000) / 0.600
144,163,0.5732703900429955,0.09659249800827638,1.0,0.0,0.0,0.75,0.24886509816761426,(0.69*0.097 + 0.12*1.000 + 0.19*0.000) / 0.750
144,149,0.448838703735693,0.07562653217337055,1.0,0.0,0.0,0.75,0.2295764095995009,(0.69*0.076 + 0.12*1.000 + 0.19*0.000) / 0.750
144,161,0.07890061725518378,0.013294263662390662,1.0,0.0,0.0,0.75,0.17223072256939942,(0.69*0.013 + 0.12*1.000 + 0.19*0.000) / 0.750
144,146,1.257311761969024,0.2118492180533986,0.5,0.0,0.0,0.75,0.2749012806091267,(0.69*0.212 + 0.12*0.500 + 0.19*0.000) / 0.750
144,153,0.1057553437511725,0.01781911818240529,1.0,0.0,0.0,0.75,0.17639358872781286,(0.69*0.018 + 0.12*1.000 + 0.19*0.000) / 0.750
145,155,0.7919523309335045,0.1334390460016731,1.0,0.0,0.0,1.0,0.21207294174115443,(0.69*0.133 + 0.12*1.000 + 0.19*0.000) / 1.000
145,148,0.18436875943578712,0.0310649901650319,1.0,0.0,0.0,1.0,0.141434843213872,(0.69*0.031 + 0.12*1.000 + 0.19*0.000) / 1.000
145,146,1.5246648272030332,0.2568965480213493,0.5,0.0,0.0,1.0,0.237258618134731,(0.69*0.257 + 0.12*0.500 + 0.19*0.000) / 1.000
145,166,0.6601234088219714,0.11122669190549095,1.0,0.0,0.0,1.0,0.19674641741478874,(0.69*0.111 + 0.12*1.000 + 0.19*0.000) / 1.000
146,148,1.5335800718208654,0.2583987113337204,1.0,0.0,0.0,0.6,0.4971585180337784,(0.69*0.258 + 0.12*1.000 + 0.19*0.000) / 0.600
146,524,1.4121052495372652,0.23793095871073153,1.0,0.0,0.0,0.75,0.37889648201387294,(0.69*0.238 + 0.12*1.000 + 0.19*0.000) / 0.750
146,156,0.4531902375543518,0.07635973857825781,1.0,0.0,0.0,0.5,0.34537643923799577,(0.69*0.076 + 0.12*1.000 + 0.19*0.000) / 0.500
146,158,0.31250282681495806,0.05265478420129227,1.0,0.0,0.0,0.6,0.2605530018314861,(0.69*0.053 + 0.12*1.000 + 0.19*0.000) / 0.600
146,163,0.8119152699933048,0.13680267716920733,1.0,0.0,0.0,0.75,0.2858584629956707,(0.69*0.137 + 0.12*1.000 + 0.19*0.000) / 0.750
146,153,1.3257884990822013,0.22338712269333957,1.0,0.0,0.0,0.75,0.36551615287787237,(0.69*0.223 + 0.12*1.000 + 0.19*0.000) / 0.750
146,166,1.7156702973531728,0.28907978269646223,1.0,0.0,0.0,0.5,0.6389301001211178,(0.69*0.289 + 0.12*1.000 + 0.19*0.000) / 0.500
147,167,0.9372719579752169,0.15792450003766006,1.0,0.0,0.0,0.6,0.38161317504330905,(0.69*0.158 + 0.12*1.000 + 0.19*0.000) / 0.600
147,165,0.9397336809850493,0.15833928506590186,1.0,0.0,0.0,0.75,0.3056721422606297,(0.69*0.158 + 0.12*1.000 + 0.19*0.000) / 0.750
147,352,0.4750620171283864,0.08004499750953446,1.0,0.2602550992131513,0.2330491718311063,0.6,0.36585065154914825,(0.69*0.080 + 0.12*1.000 + 0.19*0.233) / 0.600
147,164,1.7572349351996694,0.2960831658610826,1.0,0.0,0.0,0.5,0.6485947688882939,(0.69*0.296 + 0.12*1.000 + 0.19*0.000) / 0.500
147,156,0.8232592370390213,0.13871406511685125,1.0,0.0,0.0,0.5,0.43142540986125466,(0.69*0.139 + 0.12*1.000 + 0.19*0.000) / 0.500
147,157,0.6493198562304094,0.10940636043484847,1.0,0.0,0.0,0.6,0.3258173145000757,(0.69*0.109 + 0.12*1.000 + 0.19*0.000) / 0.600
147,158,0.753522546265852,0.12696386611545868,1.0,0.0,0.0,0.6,0.3460084460327775,(0.69*0.127 + 0.12*1.000 + 0.19*0.000) / 0.600
148,155,0.7382174649228298,0.12438505502592813,1.0,0.0,0.0,0.6,0.3430428132798174,(0.69*0.124 + 0.12*1.000 + 0.19*0.000) / 0.600
148,287,3.1104976947132217,0.5240995306923164,1.0,0.8413769502180289,0.7534230915702461,0.75,0.8330387514347267,(0.69*0.524 + 0.12*1.000 + 0.19*0.753) / 0.750
148,524,2.3787931184809263,0.400811856934975,1.0,0.0,0.0,0.75,0.5287469083801769,(0.69*0.401 + 0.12*1.000 + 0.19*0.000) / 0.750
148,295,3.7944696847192576,0.639344560315109,1.0,0.8413769502180289,0.7534230915702461,0.6,1.1738302233596198,(0.69*0.639 + 0.12*1.000 + 0.19*0.753) / 0.600
149,358,0.6887981832233508,0.11605821318647894,1.0,0.2602550992131513,0.2330491718311063,0.6,0.4072658495776344,(0.69*0.116 + 0.12*1.000 + 0.19*0.233) / 0.600
149,347,0.6952613695563252,0.11714721991670292,1.0,0.2602550992131513,0.2330491718311063,0.5,0.49022184878087044,(0.69*0.117 + 0.12*1.000 + 0.19*0.233) / 0.500
149,163,0.16807130772212694,0.028318970835351127,1.0,0.0,0.0,0.75,0.18605345316852304,(0.69*0.028 + 0.12*1.000 + 0.19*0.000) / 0.750
149,154,0.3278055597726216,0.055233199602484434,1.0,0.0,0.0,1.0,0.15811090772571426,(0.69*0.055 + 0.12*1.000 + 0.19*0.000) / 1.000
149,157,0.3886156381657958,0.06547931989422892,1.0,0.0,0.0,0.6,0.27530121787836326,(0.69*0.065 + 0.12*1.000 + 0.19*0.000) / 0.600
149,161,0.4929099154070917,0.08305225744983674,1.0,0.0,0.0,0.6,0.29551009606731227,(0.69*0.083 + 0.12*1.000 + 0.19*0.000) / 0.600
150,162,0.274782022553714,0.04629906310744415,1.0,0.0,0.0,0.75,0.20259513805884863,(0.69*0.046 + 0.12*1.000 + 0.19*0.000) / 0.750
150,161,0.1933718626373132,0.03258195710273906,1.0,0.0,0.0,0.6,0.23746925066814992,(0.69*0.033 + 0.12*1.000 + 0.19*0.000) / 0.600
150,152,1.3356772651910203,0.22505331832678013,1.0,0.0,0.0,0.6,0.4588113160757971,(0.69*0.225 + 0.12*1.000 + 0.19*0.000) / 0.600
150,153,0.10107467879557451,0.017030455226401058,1.0,0.0,0.0,0.75,0.17566801880828897,(0.69*0.017 + 0.12*1.000 + 0.19*0.000) / 0.750
150,166,1.217527088157884,0.2051457477667608,1.0,0.0,0.0,0.6,0.4359176099317749,(0.69*0.205 + 0.12*1.000 + 0.19*0.000) / 0.600
151,160,0.11993878832440302,0.02020894044688247,1.0,0.0,0.0,1.0,0.1339441689083489,(0.69*0.020 + 0.12*1.000 + 0.19*0.000) / 1.000
151,383,0.3745042140036888,0.06310163262143949,1.0,0.9864300769899789,0.8833130002326282,1.0,0.3313695965529926,(0.69*0.063 + 0.12*1.000 + 0.19*0.883) / 1.000
151,168,0.09817585619522556,0.016542021633608045,1.0,0.0,0.0,0.6666666666666666,0.19712099239078434,(0.69*0.017 + 0.12*1.000 + 0.19*0.000) / 0.667
151,525,0.5242107945378042,0.08832626105721629,1.0,0.9864300769899789,0.8833130002326282,0.6666666666666666,0.5231618852605179,(0.69*0.088 + 0.12*1.000 + 0.19*0.883) / 0.667
152,166,0.47797666451952225,0.08053609748122845,1.0,0.0,0.0,0.5,0.35113981452409526,(0.69*0.081 + 0.12*1.000 + 0.19*0.000) / 0.500
152,169,0.08820703612851742,0.014862337405775953,1.0,0.0,0.0,1.0,0.13025501280998542,(0.69*0.015 + 0.12*1.000 + 0.19*0.000) / 1.000
153,161,0.10683389940140126,0.018000848106549328,1.0,0.0,0.0,0.75,0.17656078025802538,(0.69*0.018 + 0.12*1.000 + 0.19*0.000) / 0.750
153,166,1.2809247280605276,0.21582785609188512,1.0,0.0,0.0,0.75,0.3585616276045343,(0.69*0.216 + 0.12*1.000 + 0.19*0.000) / 0.750
154,163,0.273310613785836,0.04605113987444767,1.0,0.0,0.0,1.0,0.15177528651336888,(0.69*0.046 + 0.12*1.000 + 0.19*0.000) / 1.000
154,157,0.0720257051590776,0.012135883699838599,1.0,0.0,0.0,1.0,0.12837375975288862,(0.69*0.012 + 0.12*1.000 + 0.19*0.000) / 1.000
154,158,0.7491601481413874,0.12622882914256173,1.0,0.0,0.0,1.0,0.2070978921083676,(0.69*0.126 + 0.12*1.000 + 0.19*0.000) / 1.000
155,287,2.5636216253554056,0.4319543116862257,1.0,0.8413769502180289,0.7534230915702461,0.75,0.7482651499491233,(0.69*0.432 + 0.12*1.000 + 0.19*0.753) / 0.750
155,324,2.575965390661741,0.43403415942731943,0.5,0.8413769502180289,0.7534230915702461,0.5,1.0052679148063943,(0.69*0.434 + 0.12*0.500 + 0.19*0.753) / 0.500
155,166,1.184022122844559,0.19950036933538576,1.0,0.0,0.0,0.5,0.5153105096828323,(0.69*0.200 + 0.12*1.000 + 0.19*0.000) / 0.500
155,169,1.3475698223387262,0.22705714029727636,1.0,0.0,0.0,1.0,0.27666942680512063,(0.69*0.227 + 0.12*1.000 + 0.19*0.000) / 1.000
156,523,1.2342857643023215,0.20796948054664768,0.5,0.0,0.0,0.6,0.33916490262864485,(0.69*0.208 + 0.12*0.500 + 0.19*0.000) / 0.600
156,164,1.7836433891709291,0.3005328262341384,0.5,0.0,0.0,0.5,0.534735300203111,(0.69*0.301 + 0.12*0.500 + 0.19*0.000) / 0.500
156,516,1.2228900319295481,0.2060493704631016,1.0,0.0,0.0,1.0,0.2621740656195401,(0.69*0.206 + 0.12*1.000 + 0.19*0.000) / 1.000
156,524,1.1418134262589865,0.19238846627587472,0.5,0.0,0.0,0.75,0.2569973889738047,(0.69*0.192 + 0.12*0.500 + 0.19*0.000) / 0.750
156,158,0.27958175324851575,0.0471077879005442,0.5,0.0,0.0,0.6,0.15417395608562584,(0.69*0.047 + 0.12*0.500 + 0.19*0.000) / 0.600
157,352,0.44959930035310597,0.07575468797651093,1.0,0.2602550992131513,0.2330491718311063,0.6,0.36091679558617124,(0.69*0.076 + 0.12*1.000 + 0.19*0.233) / 0.600
157,358,0.6119502091785193,0.10310980714843336,1.0,0.2602550992131513,0.2330491718311063,0.6,0.39237518263388205,(0.69*0.103 + 0.12*1.000 + 0.19*0.233) / 0.600
157,158,0.770408275317563,0.12980900652062308,0.5,0.0,0.0,0.6,0.24928035749871652,(0.69*0.130 + 0.12*0.500 + 0.19*0.000) / 0.600
158,163,0.7529027366676928,0.12685943205011088,0.5,0.0,0.0,0.75,0.19671067748610196,(0.69*0.127 + 0.12*0.500 + 0.19*0.000) / 0.750
159,160,0.6083035760083466,0.10249537212205706,0.5,0.0,0.0,0.6,0.2178696779403656,(0.69*0.102 + 0.12*0.500 + 0.19*0.000) / 0.600
159,164,0.8149727001174478,0.13731783514405857,0.5,0.0,0.0,0.6,0.2579155104156674,(0.69*0.137 + 0.12*0.500 + 0.19*0.000) / 0.600
159,165,0.8284086223889027,0.13958170454632704,1.0,0.0,0.0,0.75,0.28841516818262086,(0.69*0.140 + 0.12*1.000 + 0.19*0.000) / 0.750
159,403,0.18934070362230043,0.031902731861227,1.0,0.9864300769899789,0.8833130002326282,0.6,0.51640392504741,(0.69*0.032 + 0.12*1.000 + 0.19*0.883) / 0.600
159,428,0.2919735759338822,0.049195733011341565,1.0,0.9864300769899789,0.8833130002326282,0.6,0.5362908763700418,(0.69*0.049 + 0.12*1.000 + 0.19*0.883) / 0.600
159,430,0.1840989684278177,0.031019532056864158,1.0,0.9864300769899789,0.8833130002326282,0.75,0.41231059621791416,(0.69*0.031 + 0.12*1.000 + 0.19*0.883) / 0.750
160,168,0.1102115040198662,0.01856995349389953,1.0,0.0,0.0,1.0,0.13281326791079068,(0.69*0.019 + 0.12*1.000 + 0.19*0.000) / 1.000
160,164,0.49970394384184924,0.08419700901812072,0.5,0.0,0.0,0.6,0.19682656037083882,(0.69*0.084 + 0.12*0.500 + 0.19*0.000) / 0.600
160,383,0.36371091008120193,0.06128302798784356,1.0,0.9864300769899789,0.8833130002326282,0.6,0.550191265593019,(0.69*0.061 + 0.12*1.000 + 0.19*0.883) / 0.600
