number,values_0,values_1,values_2,values_3,datetime_start,datetime_complete,duration,params_R,user_attrs_R,user_attrs_alpha,user_attrs_beta,user_attrs_community_distinction,user_attrs_gamma,user_attrs_ifr,user_attrs_inequality,user_attrs_modularity,user_attrs_n_comm,system_attrs_NSGAIISampler:generation,state
103,0.5204164576029282,0.6102522491585721,0.08103288522417275,0.9533170069424196,2025-11-21 04:55:06.005467,2025-11-21 04:55:06.784608,0 days 00:00:00.779141,6.839992257229379,6.839992257229379,0.19178748685687308,0.20212172318706167,0.08103288522417275,0.6060907899560651,0.9533170069424196,0.3897477508414279,0.5204164576029282,3,2,COMPLETE
104,0.5181874015960644,0.6052625745286715,0.0724843516990105,0.9566303562331615,2025-11-21 04:55:06.786616,2025-11-21 04:55:07.592932,0 days 00:00:00.806316,11.029447976223977,11.029447976223977,0.3394295745042706,0.5251573348124701,0.0724843516990105,0.13541309068325932,0.9566303562331615,0.3947374254713285,0.5181874015960644,3,2,COMPLETE
105,0.764597100869174,0.8673690351590122,0.19835552576540916,0.8916675643924936,2025-11-21 04:55:07.593932,2025-11-21 04:55:08.461736,0 days 00:00:00.867804,4.117568406063187,4.117568406063187,0.3621457481160636,0.4285415465120843,0.19835552576540916,0.20931270537185198,0.8916675643924936,0.13263096484098785,0.764597100869174,9,2,COMPLETE
106,0.6330479704312209,0.6878962318169657,0.10404074214658882,0.9618251626981686,2025-11-21 04:55:08.463735,2025-11-21 04:55:09.308192,0 days 00:00:00.844457,5.809020691874112,5.809020691874112,0.29906546580254545,0.2697466476537319,0.10404074214658882,0.43118788654372275,0.9618251626981686,0.31210376818303426,0.6330479704312209,4,2,COMPLETE
107,0.4413346424037582,0.46409747487927344,0.085102161285687,0.9732157742077133,2025-11-21 04:55:09.310177,2025-11-21 04:55:10.095569,0 days 00:00:00.785392,9.43328695470201,9.43328695470201,0.4028834382837979,0.3973369829340373,0.085102161285687,0.1997795787821648,0.9732157742077133,0.5359025251207266,0.4413346424037582,3,2,COMPLETE
108,0.7516221324410008,0.798709388596555,0.16232455905319162,0.9315061353541563,2025-11-21 04:55:10.097598,2025-11-21 04:55:10.925176,0 days 00:00:00.827578,3.902380737662036,3.902380737662036,0.6149584185009084,0.2239333441946871,0.16232455905319162,0.16110823730440443,0.9315061353541563,0.20129061140344492,0.7516221324410008,7,2,COMPLETE
109,0.7781846193338535,0.8677921015154851,0.18725305240011514,0.8950596044990726,2025-11-21 04:55:10.928174,2025-11-21 04:55:11.708342,0 days 00:00:00.780168,2.3082890532023264,2.3082890532023264,0.12556773290368564,0.21364987842893451,0.18725305240011514,0.6607823886673798,0.8950596044990726,0.1322078984845149,0.7781846193338535,10,2,COMPLETE
110,0.7589230751814163,0.8670348735168224,0.24517312860329482,0.8749099563640302,2025-11-21 04:55:11.710439,2025-11-21 04:55:12.411829,0 days 00:00:00.701390,4.542390255594564,4.542390255594564,0.13298623460059106,0.5974787035911148,0.24517312860329482,0.26953506180829406,0.8749099563640302,0.13296512648317763,0.7589230751814163,10,2,COMPLETE
111,0.7050279865477562,0.7596466395317919,0.15755556851394967,0.9567963756207444,2025-11-21 04:55:12.412832,2025-11-21 04:55:13.166130,0 days 00:00:00.753298,3.1928235161670466,3.1928235161670466,0.1939467422394579,0.13019395620365085,0.15755556851394967,0.6758593015568912,0.9567963756207444,0.24035336046820813,0.7050279865477562,5,2,COMPLETE
112,0.47541402863908266,0.0,0.0,0.0,2025-11-21 04:55:13.167139,2025-11-21 04:55:13.961173,0 days 00:00:00.794034,11.261825349597018,11.261825349597018,0.251815935335474,0.28361890852492255,0.0,0.46456515613960336,0.0,1.0,0.47541402863908266,2,2,COMPLETE
113,0.4864091567701497,0.5445309694802714,0.09060343711678777,0.9620874322089763,2025-11-21 04:55:13.963126,2025-11-21 04:55:14.761405,0 days 00:00:00.798279,9.985263985426378,9.985263985426378,0.4468802065129226,0.2726340929534552,0.09060343711678777,0.2804857005336222,0.9620874322089763,0.45546903051972865,0.4864091567701497,3,2,COMPLETE
114,0.6959974026666556,0.7643160563197426,0.1742153258534056,0.9421222297520025,2025-11-21 04:55:14.763390,2025-11-21 04:55:15.591711,0 days 00:00:00.828321,8.150739443359447,8.150739443359447,0.41198979296079064,0.4591157635771802,0.1742153258534056,0.12889444346202905,0.9421222297520025,0.2356839436802574,0.6959974026666556,5,2,COMPLETE
115,0.4763538804106712,0.0,0.0,0.0,2025-11-21 04:55:15.593708,2025-11-21 04:55:16.393510,0 days 00:00:00.799802,10.650336196971036,10.650336196971036,0.29041309885177724,0.15848458749927083,0.0,0.5511023136489518,0.0,1.0,0.4763538804106712,2,2,COMPLETE
116,0.4776580269103172,0.0,0.0,0.0,2025-11-21 04:55:16.394521,2025-11-21 04:55:17.207691,0 days 00:00:00.813170,9.938556807440701,9.938556807440701,0.34501679047894085,0.15051827149646685,0.0,0.5044649380245921,0.0,1.0,0.4776580269103172,2,2,COMPLETE
117,0.7431834971773508,0.8087423494740346,0.15800697474764777,0.9189051653640476,2025-11-21 04:55:17.209691,2025-11-21 04:55:18.032748,0 days 00:00:00.823057,3.4589856183033763,3.4589856183033763,0.48941298597379446,0.2088055754155721,0.15800697474764777,0.30178143861063345,0.9189051653640476,0.19125765052596544,0.7431834971773508,7,2,COMPLETE
118,0.4683909590204038,0.0,0.0,0.0,2025-11-21 04:55:18.033748,2025-11-21 04:55:18.896224,0 days 00:00:00.862476,10.871869484144767,10.871869484144767,0.4369505044981018,0.15904778077109197,0.0,0.40400171473080615,0.0,1.0,0.4683909590204038,2,2,COMPLETE
119,0.5918729251207394,0.6324876558569303,0.1420606570962206,0.9525875458857085,2025-11-21 04:55:18.897226,2025-11-21 04:55:19.765025,0 days 00:00:00.867799,7.163093540114333,7.163093540114333,0.617444281183658,0.21676391907312895,0.1420606570962206,0.16579179974321295,0.9525875458857085,0.3675123441430697,0.5918729251207394,4,2,COMPLETE
120,0.47991436194230097,0.0,0.0,0.0,2025-11-21 04:55:19.767032,2025-11-21 04:55:20.661058,0 days 00:00:00.894026,9.978121629222656,9.978121629222656,0.3488179311413937,0.24244150432309194,0.0,0.40874056453551433,0.0,1.0,0.47991436194230097,2,2,COMPLETE
121,0.5321352368183534,0.6446392226522022,0.0646430160062085,0.9515936220436017,2025-11-21 04:55:20.663050,2025-11-21 04:55:21.406711,0 days 00:00:00.743661,10.908958649196679,10.908958649196679,0.15329708197537384,0.7150236663296764,0.0646430160062085,0.13167925169494957,0.9515936220436017,0.3553607773477978,0.5321352368183534,3,2,COMPLETE
122,0.7004075261192794,0.7574014866926493,0.15378024640706736,0.9522284689206291,2025-11-21 04:55:21.407820,2025-11-21 04:55:22.232722,0 days 00:00:00.824902,4.83903648720457,4.83903648720457,0.35062850912608245,0.25224112190519854,0.15378024640706736,0.3971303689687189,0.9522284689206291,0.24259851330735066,0.7004075261192794,5,2,COMPLETE
123,0.7932101197665915,0.8551524307495095,0.2266819965388758,0.9123382891844912,2025-11-21 04:55:22.235733,2025-11-21 04:55:23.046756,0 days 00:00:00.811023,2.655545207540606,2.655545207540606,0.30352422022921305,0.24724931222092933,0.2266819965388758,0.44922646754985773,0.9123382891844912,0.14484756925049044,0.7932101197665915,10,2,COMPLETE
124,0.7754642023922823,0.8817404915497506,0.25172348810435846,0.879513824662785,2025-11-21 04:55:23.048764,2025-11-21 04:55:23.842600,0 days 00:00:00.793836,3.8933192066903874,3.8933192066903874,0.26516774706938145,0.522380037869893,0.25172348810435846,0.21245221506072565,0.879513824662785,0.11825950845024931,0.7754642023922823,11,2,COMPLETE
125,0.6106534831199935,0.6472474572290805,0.1388905360492781,0.9606461669702204,2025-11-21 04:55:23.843492,2025-11-21 04:55:24.679368,0 days 00:00:00.835876,5.9846317805756915,5.9846317805756915,0.560972389007717,0.15877628239528896,0.1388905360492781,0.2802513285969941,0.9606461669702204,0.35275254277091944,0.6106534831199935,4,2,COMPLETE
126,0.4799882185760279,0.0,0.0,0.0,2025-11-21 04:55:24.681399,2025-11-21 04:55:25.411033,0 days 00:00:00.729634,10.089155042186178,10.089155042186178,0.33148374990459795,0.20555205153659478,0.0,0.4629641985588072,0.0,1.0,0.4799882185760279,2,2,COMPLETE
127,0.4771707381588998,0.0,0.0,0.0,2025-11-21 04:55:25.412935,2025-11-21 04:55:26.180656,0 days 00:00:00.767721,10.537671124191606,10.537671124191606,0.4872798212098576,0.22646499928159633,0.0,0.28625517950854606,0.0,1.0,0.4771707381588998,2,2,COMPLETE
128,0.8124960430531603,0.0,0.0,0.0,2025-11-21 04:55:26.182644,2025-11-21 04:55:27.115151,0 days 00:00:00.932507,1.5729973705775024,1.5729973705775024,0.5889535746432196,0.1883522773485535,0.0,0.22269414800822682,0.0,1.0,0.8124960430531603,28,2,COMPLETE
129,0.6294920576813948,0.6871559540130336,0.10239786029289077,0.9588771093386542,2025-11-21 04:55:27.116150,2025-11-21 04:55:27.945009,0 days 00:00:00.828859,6.86284667706444,6.86284667706444,0.307882648257735,0.2631260861082259,0.10239786029289077,0.4289912656340392,0.9588771093386542,0.31284404598696636,0.6294920576813948,4,2,COMPLETE
130,0.7417361942089893,0.8507669434735086,0.2039027573173609,0.8866007254436218,2025-11-21 04:55:27.946908,2025-11-21 04:55:28.800880,0 days 00:00:00.853972,5.882815533062179,5.882815533062179,0.10963322884567624,0.653341626256137,0.2039027573173609,0.23702514489818668,0.8866007254436218,0.14923305652649146,0.7417361942089893,8,2,COMPLETE
131,0.7657514100953039,0.8536354876222859,0.2421639412406219,0.8870107057923893,2025-11-21 04:55:28.801879,2025-11-21 04:55:29.612818,0 days 00:00:00.810939,3.8321320099426677,3.8321320099426677,0.5047427254016252,0.3939233535861951,0.2421639412406219,0.10133392101217954,0.8870107057923893,0.14636451237771408,0.7657514100953039,10,2,COMPLETE
132,0.7763984838816029,0.8580877748553497,0.14948612344200923,0.9217631664919227,2025-11-21 04:55:29.614783,2025-11-21 04:55:30.440409,0 days 00:00:00.825626,2.7585863570036695,2.7585863570036695,0.4421291718365873,0.13618994255097566,0.14948612344200923,0.421680885612437,0.9217631664919227,0.14191222514465035,0.7763984838816029,8,2,COMPLETE
133,0.7314939279030283,0.7931894457988741,0.162765946296829,0.9338224211842895,2025-11-21 04:55:30.441426,2025-11-21 04:55:31.279202,0 days 00:00:00.837776,5.044959299738093,5.044959299738093,0.40506143096993363,0.42104308116097244,0.162765946296829,0.17389548786909384,0.9338224211842895,0.2068105542011259,0.7314939279030283,6,2,COMPLETE
134,0.5259424043882717,0.6166053902371076,0.06063965906962491,0.957767377112502,2025-11-21 04:55:31.280186,2025-11-21 04:55:32.041796,0 days 00:00:00.761610,11.40055189108145,11.40055189108145,0.24457183081679626,0.456560407421819,0.06063965906962491,0.29886776176138463,0.957767377112502,0.38339460976289247,0.5259424043882717,3,2,COMPLETE
135,0.6458241919164979,0.6942294306004873,0.11723920297546386,0.9675205520303091,2025-11-21 04:55:32.042796,2025-11-21 04:55:32.842858,0 days 00:00:00.800062,4.89363078621793,4.89363078621793,0.10984950671980279,0.17310507870249564,0.11723920297546386,0.7170454145777014,0.9675205520303091,0.3057705693995128,0.6458241919164979,4,2,COMPLETE
136,0.7375509537836955,0.8576004593110886,0.14931102457552287,0.8977411888198029,2025-11-21 04:55:32.844856,2025-11-21 04:55:33.603409,0 days 00:00:00.758553,6.947301528305344,6.947301528305344,0.13401137915565486,0.7074920444200298,0.14931102457552287,0.1584965764243154,0.8977411888198029,0.14239954068891136,0.7375509537836955,7,2,COMPLETE
137,0.637585858835543,0.6888550307146231,0.1255918077138383,0.961586148916881,2025-11-21 04:55:33.605391,2025-11-21 04:55:34.323224,0 days 00:00:00.717833,8.881699068399367,8.881699068399367,0.3834800072014647,0.42337811676935144,0.1255918077138383,0.19314187602918378,0.961586148916881,0.31114496928537694,0.637585858835543,4,2,COMPLETE
138,0.7147861990474219,0.8079791440050296,0.15528415047518265,0.9128914625950518,2025-11-21 04:55:34.325227,2025-11-21 04:55:35.032128,0 days 00:00:00.706901,5.318110824982587,5.318110824982587,0.26791196984117127,0.41872469159757963,0.15528415047518265,0.3133633385612491,0.9128914625950518,0.1920208559949704,0.7147861990474219,6,2,COMPLETE
139,0.5327885587579431,0.6496480889660341,0.06537011870346508,0.9499013721664291,2025-11-21 04:55:35.033129,2025-11-21 04:55:35.747003,0 days 00:00:00.713874,11.703711868570087,11.703711868570087,0.11913307523404253,0.750197479543368,0.06537011870346508,0.13066944522258941,0.9499013721664291,0.3503519110339659,0.5327885587579431,3,2,COMPLETE
140,0.47811275091389804,0.0,0.0,0.0,2025-11-21 04:55:35.747003,2025-11-21 04:55:36.484419,0 days 00:00:00.737416,11.605696596892168,11.605696596892168,0.39312240751767447,0.20150178756447473,0.0,0.40537580491785075,0.0,1.0,0.47811275091389804,2,2,COMPLETE
141,0.7238893998833751,0.7930007850631835,0.16416590496773556,0.9266657136422184,2025-11-21 04:55:36.487174,2025-11-21 04:55:37.256220,0 days 00:00:00.769046,4.143714106166324,4.143714106166324,0.3941845796485256,0.290047929439478,0.16416590496773556,0.3157674909119964,0.9266657136422184,0.20699921493681647,0.7238893998833751,6,2,COMPLETE
142,0.6343356655212085,0.6830241035048903,0.11206744145242253,0.9636346892796832,2025-11-21 04:55:37.257332,2025-11-21 04:55:38.071388,0 days 00:00:00.814056,6.721109311870047,6.721109311870047,0.23132752644101356,0.2976224216228032,0.11206744145242253,0.4710500519361832,0.9636346892796832,0.3169758964951097,0.6343356655212085,4,2,COMPLETE
143,0.4486968026595399,0.4646237957939564,0.09962846768281414,0.9807311033008268,2025-11-21 04:55:38.073900,2025-11-21 04:55:38.976131,0 days 00:00:00.902231,4.659222253076082,4.659222253076082,0.41160938986702966,0.11726373363497439,0.09962846768281414,0.4711268764979959,0.9807311033008268,0.5353762042060436,0.4486968026595399,3,2,COMPLETE
144,0.780195525666064,0.9045824327655543,0.2404996602562528,0.8648194135414755,2025-11-21 04:55:38.978114,2025-11-21 04:55:39.758921,0 days 00:00:00.780807,4.49082519096341,4.49082519096341,0.10633311226961605,0.7345736784887664,0.2404996602562528,0.15909320924161746,0.8648194135414755,0.09541756723444567,0.780195525666064,13,2,COMPLETE
145,0.7968790509281888,0.8520099043932581,0.19468247054139734,0.9302581531399935,2025-11-21 04:55:39.759920,2025-11-21 04:55:40.137580,0 days 00:00:00.377660,1.8873129472225942,1.8873129472225942,0.19017932340156984,0.1233277389343142,0.19468247054139734,0.6864929376641159,0.9302581531399935,0.14799009560674187,0.7968790509281888,9,2,COMPLETE
146,0.4274377062732777,0.444388585683297,0.11093042838006266,0.9769270325956416,2025-11-21 04:55:40.138573,2025-11-21 04:55:40.507031,0 days 00:00:00.368458,7.900425506788917,7.900425506788917,0.5747131143344254,0.19551238881492022,0.11093042838006266,0.22977449685065438,0.9769270325956416,0.555611414316703,0.4274377062732777,3,2,COMPLETE
147,0.7227103782079862,0.825990056456717,0.1625634326190761,0.914788107489601,2025-11-21 04:55:40.508043,2025-11-21 04:55:40.865251,0 days 00:00:00.357208,6.778129743903046,6.778129743903046,0.1456888291422415,0.6429921805726385,0.1625634326190761,0.2113189902851199,0.914788107489601,0.17400994354328303,0.7227103782079862,6,2,COMPLETE
148,0.7900046069766774,0.8915982985173813,0.1816715518336401,0.8915078539749342,2025-11-21 04:55:40.866270,2025-11-21 04:55:41.217009,0 days 00:00:00.350739,2.040526888124888,2.040526888124888,0.1558757255954672,0.20963132374711027,0.1816715518336401,0.6344929506574224,0.8915078539749342,0.10840170148261877,0.7900046069766774,11,2,COMPLETE
149,0.700399242801993,0.7700798466825882,0.15154208323289264,0.944106387944731,2025-11-21 04:55:41.217984,2025-11-21 04:55:41.568914,0 days 00:00:00.350930,4.425787874484421,4.425787874484421,0.46531029259415335,0.3100573810425483,0.15154208323289264,0.22463232636329827,0.944106387944731,0.22992015331741172,0.700399242801993,5,2,COMPLETE
150,0.47161199144321975,0.0,0.0,0.0,2025-11-21 04:55:41.570355,2025-11-21 04:55:41.925457,0 days 00:00:00.355102,11.036791802649864,11.036791802649864,0.603764869146168,0.1308444427938305,0.0,0.26539068806000143,0.0,1.0,0.47161199144321975,2,3,COMPLETE
151,0.7670146525172962,0.8955963879311903,0.23058015094162781,0.8676092927717961,2025-11-21 04:55:41.926356,2025-11-21 04:55:42.280330,0 days 00:00:00.353974,4.015399852003211,4.015399852003211,0.22123418795429606,0.5770288547289745,0.23058015094162781,0.20173695731672947,0.8676092927717961,0.10440361206880966,0.7670146525172962,11,3,COMPLETE
152,0.768430498035312,0.9054481102600136,0.21962339713788587,0.8538414355877878,2025-11-21 04:55:42.281315,2025-11-21 04:55:42.638836,0 days 00:00:00.357521,3.0213961569578425,3.0213961569578425,0.10185955144376954,0.4338845881868105,0.21962339713788587,0.4642558603694199,0.8538414355877878,0.09455188973998636,0.768430498035312,13,3,COMPLETE
153,0.7077588639698175,0.7676560286319059,0.16709748090532503,0.951861421407119,2025-11-21 04:55:42.639835,2025-11-21 04:55:42.991250,0 days 00:00:00.351415,6.639253982914411,6.639253982914411,0.3753168377777003,0.45983173799901,0.16709748090532503,0.1648514242232897,0.951861421407119,0.23234397136809415,0.7077588639698175,5,3,COMPLETE
154,0.5382594990191547,0.6482889733840305,0.05896447127438365,0.9550981685765758,2025-11-21 04:55:42.992153,2025-11-21 04:55:43.338348,0 days 00:00:00.346195,11.849329768161308,11.849329768161308,0.1317594766388203,0.6236564328604719,0.05896447127438365,0.24458409050070784,0.9550981685765758,0.3517110266159695,0.5382594990191547,3,3,COMPLETE
155,0.7801276239254564,0.906955278424432,0.22620827273843422,0.8714102922757544,2025-11-21 04:55:43.339503,2025-11-21 04:55:43.693880,0 days 00:00:00.354377,4.041580350870754,4.041580350870754,0.16586091072487094,0.6023852983703889,0.22620827273843422,0.2317537909047401,0.8714102922757544,0.09304472157556795,0.7801276239254564,12,3,COMPLETE
156,0.525272909111397,0.6166053902371076,0.06063965906962491,0.9577715033364669,2025-11-21 04:55:43.694709,2025-11-21 04:55:44.028247,0 days 00:00:00.333538,8.557423247761726,8.557423247761726,0.28398369207190255,0.44761883582464834,0.06063965906962491,0.26839747210344905,0.9577715033364669,0.38339460976289247,0.525272909111397,3,3,COMPLETE
157,0.7099255538868406,0.7847970885901643,0.1380971139920079,0.946521600215295,2025-11-21 04:55:44.029248,2025-11-21 04:55:44.370374,0 days 00:00:00.341126,9.497005960951535,9.497005960951535,0.16443487782699578,0.6640307617594725,0.1380971139920079,0.1715343604135316,0.946521600215295,0.21520291140983572,0.7099255538868406,5,3,COMPLETE
158,0.6205067661400555,0.6365488360956556,0.10842672734399357,0.9767122613754089,2025-11-21 04:55:44.371374,2025-11-21 04:55:44.728577,0 days 00:00:00.357203,3.9951942119201966,3.9951942119201966,0.3355642143095536,0.13830077858264114,0.10842672734399357,0.5261350071078054,0.9767122613754089,0.3634511639043444,0.6205067661400555,4,3,COMPLETE
159,0.4367008660087234,0.4556359931748516,0.10817037403675193,0.9771490217472364,2025-11-21 04:55:44.730491,2025-11-21 04:55:45.072516,0 days 00:00:00.342025,9.146271660424524,9.146271660424524,0.5831084981112231,0.29162796567435656,0.10817037403675193,0.12526353621442035,0.9771490217472364,0.5443640068251484,0.4367008660087234,3,3,COMPLETE
160,0.6864297796642407,0.7604562737642585,0.16898640696364975,0.9359208809972386,2025-11-21 04:55:45.073461,2025-11-21 04:55:45.417446,0 days 00:00:00.343985,5.361722893552159,5.361722893552159,0.47657176978687954,0.21605759562839238,0.16898640696364975,0.307370634584728,0.9359208809972386,0.23954372623574147,0.6864297796642407,5,3,COMPLETE
161,0.705322692310255,0.786250566933645,0.14503547665667677,0.942253277206379,2025-11-21 04:55:45.419446,2025-11-21 04:55:45.765748,0 days 00:00:00.346302,8.139211221232586,8.139211221232586,0.32446477197720286,0.4737959136523566,0.14503547665667677,0.20173931437044051,0.942253277206379,0.213749433066355,0.705322692310255,5,3,COMPLETE
162,0.5093932007941246,0.5757260492803118,0.07927548633448571,0.9608247041008918,2025-11-21 04:55:45.766747,2025-11-21 04:55:46.103827,0 days 00:00:00.337080,8.152061962989395,8.152061962989395,0.23093248251746815,0.2823592040403209,0.07927548633448571,0.4867083134422109,0.9608247041008918,0.4242739507196882,0.5093932007941246,3,3,COMPLETE
163,0.6940465452050534,0.7620078616445284,0.17753003244308954,0.9410549213842793,2025-11-21 04:55:46.104505,2025-11-21 04:55:46.453204,0 days 00:00:00.348699,7.125634182784964,7.125634182784964,0.4263865444191144,0.4508940312227889,0.17753003244308954,0.12271942435809675,0.9410549213842793,0.23799213835547162,0.6940465452050534,5,3,COMPLETE
164,0.7468060909519102,0.0,0.0,0.0,2025-11-21 04:55:46.453204,2025-11-21 04:55:46.830050,0 days 00:00:00.376846,2.448042585571287,2.448042585571287,0.2007099441574713,0.6300617201041288,0.0,0.16922833573840002,0.0,1.0,0.7468060909519102,34,3,COMPLETE
165,0.4762250021943297,0.0,0.0,0.0,2025-11-21 04:55:46.832048,2025-11-21 04:55:47.173177,0 days 00:00:00.341129,10.270676203686998,10.270676203686998,0.15335370297104683,0.20776087894727474,0.0,0.6388854180816783,0.0,1.0,0.4762250021943297,2,3,COMPLETE
166,0.7644517649351822,0.8779680911273757,0.2531311687813403,0.8692041071871579,2025-11-21 04:55:47.174160,2025-11-21 04:55:47.526271,0 days 00:00:00.352111,4.868190682203226,4.868190682203226,0.20348008083920666,0.6752755044977581,0.2531311687813403,0.12124441466303523,0.8692041071871579,0.12203190887262425,0.7644517649351822,11,3,COMPLETE
167,0.7674374513021955,0.8550138709890676,0.21816057925362922,0.888510260834023,2025-11-21 04:55:47.526860,2025-11-21 04:55:47.883039,0 days 00:00:00.356179,3.4584443591984693,3.4584443591984693,0.5971556897733037,0.28974377654212935,0.21816057925362922,0.11310053368456695,0.888510260834023,0.14498612901093247,0.7674374513021955,10,3,COMPLETE
168,0.7872489369228339,0.8848346243050862,0.25158181647436617,0.868097779906141,2025-11-21 04:55:47.883934,2025-11-21 04:55:48.237277,0 days 00:00:00.353343,1.9281389863250211,1.9281389863250211,0.48117991409091776,0.1390483871409281,0.25158181647436617,0.3797716987681542,0.868097779906141,0.1151653756949138,0.7872489369228339,15,3,COMPLETE
169,0.5144106434935913,0.5871240640601345,0.06922557936552834,0.9603999901567907,2025-11-21 04:55:48.239166,2025-11-21 04:55:48.580514,0 days 00:00:00.341348,7.704375903476539,7.704375903476539,0.23544804950027828,0.22243604189959937,0.06922557936552834,0.5421159086001223,0.9603999901567907,0.41287593593986555,0.5144106434935913,3,3,COMPLETE
170,0.7067670710737934,0.7868220169370006,0.1461630133913386,0.9433877410384792,2025-11-21 04:55:48.581515,2025-11-21 04:55:48.923791,0 days 00:00:00.342276,8.614425799343966,8.614425799343966,0.31401534873207015,0.5126257032961705,0.1461630133913386,0.17335894797175935,0.9433877410384792,0.21317798306299943,0.7067670710737934,5,3,COMPLETE
171,0.7147709812973148,0.0,0.0,0.0,2025-11-21 04:55:48.925676,2025-11-21 04:55:49.317101,0 days 00:00:00.391425,1.6741722037424895,1.6741722037424895,0.2609465962844456,0.4748716168359909,0.0,0.26418178687956345,0.0,1.0,0.7147709812973148,48,3,COMPLETE
172,0.44258222408811804,0.4559149260354878,0.09985897265779094,0.9816282391461897,2025-11-21 04:55:49.318111,2025-11-21 04:55:49.655096,0 days 00:00:00.336985,6.87697711214245,6.87697711214245,0.46925341880281723,0.13610206951072862,0.09985897265779094,0.3946445116864542,0.9816282391461897,0.5440850739645122,0.44258222408811804,3,3,COMPLETE
173,0.7487070000272525,0.8578078939063486,0.14740357814536983,0.908648006194355,2025-11-21 04:55:49.655997,2025-11-21 04:55:50.007729,0 days 00:00:00.351732,3.8782056395783484,3.8782056395783484,0.18149695336827096,0.3270168282955676,0.14740357814536983,0.49148621833616135,0.908648006194355,0.14219210609365138,0.7487070000272525,7,3,COMPLETE
174,0.6330841792046857,0.7095212978392587,0.08855416865967712,0.9497863932264077,2025-11-21 04:55:50.009730,2025-11-21 04:55:50.351043,0 days 00:00:00.341313,8.274314299299224,8.274314299299224,0.275629147596204,0.4658543975500593,0.08855416865967712,0.25851645485373664,0.9497863932264077,0.2904787021607413,0.6330841792046857,4,3,COMPLETE
175,0.7764124247537052,0.8729076432444238,0.2536017492707267,0.8696480992193854,2025-11-21 04:55:50.352045,2025-11-21 04:55:50.703119,0 days 00:00:00.351074,3.33084750455241,3.33084750455241,0.5085042871060178,0.37008991960257487,0.2536017492707267,0.12140579329140733,0.8696480992193854,0.1270923567555762,0.7764124247537052,13,3,COMPLETE
176,0.7114168734912015,0.7943953485232582,0.14319089006869617,0.945411334023603,2025-11-21 04:55:50.704121,2025-11-21 04:55:51.048482,0 days 00:00:00.344361,8.754846250075893,8.754846250075893,0.28670051053819157,0.5037396420328863,0.14319089006869617,0.2095598474289222,0.945411334023603,0.20560465147674178,0.7114168734912015,5,3,COMPLETE
177,0.7008468836464069,0.7842728828516459,0.1442138917592139,0.9416721976768339,2025-11-21 04:55:51.049379,2025-11-21 04:55:51.391358,0 days 00:00:00.341979,5.560721136155642,5.560721136155642,0.5718280806396611,0.16627262874606458,0.1442138917592139,0.2618992906142743,0.9416721976768339,0.21572711714835413,0.7008468836464069,5,3,COMPLETE
178,0.5322346725589278,0.6293165663489328,0.054693067092599794,0.9576707752642092,2025-11-21 04:55:51.392361,2025-11-21 04:55:51.741471,0 days 00:00:00.349110,11.335664881735713,11.335664881735713,0.20501321177389764,0.5766155540260585,0.054693067092599794,0.21837123420004384,0.9576707752642092,0.3706834336510672,0.5322346725589278,3,3,COMPLETE
179,0.7788518768252145,0.8431971863704698,0.24251272562276344,0.9032632997486203,2025-11-21 04:55:51.741471,2025-11-21 04:55:52.089188,0 days 00:00:00.347717,2.9439699135329294,2.9439699135329294,0.5907875569635901,0.19183527205980394,0.24251272562276344,0.21737717097660583,0.9032632997486203,0.1568028136295302,0.7788518768252145,10,3,COMPLETE
180,0.740816974383654,0.8445747240960836,0.16269319443246916,0.9053343146455534,2025-11-21 04:55:52.090093,2025-11-21 04:55:52.434619,0 days 00:00:00.344526,5.081196686027715,5.081196686027715,0.334215776358811,0.4960861938400962,0.16269319443246916,0.16969802980109283,0.9053343146455534,0.15542527590391642,0.740816974383654,7,3,COMPLETE
181,0.7826150299778442,0.9020421864085861,0.21852288284373433,0.874650074582203,2025-11-21 04:55:52.435517,2025-11-21 04:55:52.787380,0 days 00:00:00.351863,2.6914719730261853,2.6914719730261853,0.16918492351047165,0.31411955002267533,0.21852288284373433,0.516695526466853,0.874650074582203,0.09795781359141384,0.7826150299778442,12,3,COMPLETE
182,0.5134343342180493,0.5836588712122625,0.08424408368202684,0.9644846831578832,2025-11-21 04:55:52.788430,2025-11-21 04:55:53.127954,0 days 00:00:00.339524,11.209282991924908,11.209282991924908,0.3603671736068921,0.4026229544272154,0.08424408368202684,0.23700987196589254,0.9644846831578832,0.41634112878773755,0.5134343342180493,3,3,COMPLETE
183,0.47877420341354704,0.0,0.0,0.0,2025-11-21 04:55:53.128953,2025-11-21 04:55:53.465392,0 days 00:00:00.336439,10.7120632105003,10.7120632105003,0.4201512198409775,0.2302731836283869,0.0,0.34957559653063563,0.0,1.0,0.47877420341354704,2,3,COMPLETE
184,0.7658073387886211,0.8700010342602338,0.20180022136332215,0.8920942369844007,2025-11-21 04:55:53.466299,2025-11-21 04:55:53.816312,0 days 00:00:00.350013,4.208387091009134,4.208387091009134,0.2845187194544027,0.4336623534560199,0.20180022136332215,0.28181892708957723,0.8920942369844007,0.12999896573976616,0.7658073387886211,9,3,COMPLETE
